,index,Unnamed: 0,t,w,D1,t2,d_out,ms1,ms2,ms3,ms4,ms5,weight
828,9079,9079,6.05028,16.06893582042819,10.743224577054166,0.8,2.1000000000000005,7.047700984954519,0.5288141568419547,0.5288141568419547,1.7301498861397393,1.2252829942252277,15.89190655158983
829,5444,5444,6.05028,16.150849096703322,11.006970380743068,0.8,1.3000000000000005,7.087091075334728,0.5366074656816413,0.5366074656816413,2.553576173671982,1.6126595917141602,15.891933618170658
830,9089,9089,6.05028,16.05947045841097,10.704540298271985,0.8,2.1000000000000005,7.043148134324534,0.527913613086326,0.527913613086326,1.7260200131191028,1.2227434199664988,15.891980707862224
831,9078,9078,6.05028,16.069934132502606,10.747139107998391,0.8,2.1000000000000005,7.0481811599052655,0.5289091372244463,0.5289091372244463,1.7305853689979136,1.2255506891549095,15.891989497542784
832,3648,3648,6.05028,16.167532649810614,11.052185993183956,0.8,0.9000000000000001,7.09511152589752,0.5381947551647637,0.5381947551647637,2.7563329911484087,1.6910818784100687,15.892017713603176
833,68,68,6.05028,16.181636090439547,11.089054962131192,0.8,0.1,7.101891016388354,0.5395365702352659,0.5395365702352659,2.9194099953747363,1.7500236104651576,15.892044696210023
834,9090,9090,6.05028,16.058575425263115,10.700717642203168,0.8,2.1000000000000005,7.04271760953657,0.527828458761443,0.527828458761443,1.725629412978983,1.2225031439913252,15.892078069500329
835,9077,9077,6.05028,16.070941908616344,10.751062082170016,0.8,2.1000000000000005,7.0486658841531575,0.5290050180248527,0.5290050180248527,1.7310249618718263,1.2258208920617886,15.892088949840684
836,6344,6344,6.05028,16.13978768437849,10.975885570739374,0.8,1.5000000000000004,7.081772990531613,0.5355550721455142,0.5355550721455142,2.410506143170584,1.5536652970939129,15.892156019452354
837,9091,9091,6.05028,16.057689707338547,10.69690324867036,0.8,2.1000000000000005,7.042291563345268,0.5277441906959714,0.5277441906959714,1.7252428637288415,1.222265345418443,15.892191710796158
838,9076,9076,6.05028,16.07195916149217,10.75499351493931,0.8,2.1000000000000005,7.049155163738888,0.529101800453629,0.529101800453629,1.7314686697922164,1.2260936055227405,15.892204928080714
839,8153,8153,6.05028,16.10694864112839,10.876948023768444,0.8,1.9000000000000004,7.065982715369039,0.5324307336046423,0.5324307336046423,2.01034537209603,1.3708209891955765,15.89221118148037
840,9092,9092,6.05028,16.05681329255252,10.693097102923613,0.8,2.1000000000000005,7.041869990005703,0.5276608077401566,0.5276608077401566,1.724860360543714,1.2220300217285014,15.892321613554747
841,9075,9075,6.05028,16.072985903903028,10.758933421725429,0.8,2.1000000000000005,7.0496490047263975,0.5291994857260056,0.5291994857260056,1.731916497805963,1.2263688321191517,15.892337451970423
842,4545,4545,6.05028,16.160733929562713,11.033984592268745,0.8,1.1000000000000003,7.091843201827091,0.5375479183021836,0.5375479183021836,2.6675791367961565,1.6575117755638065,15.892442530982027
843,9093,9093,6.05028,16.055946168868292,10.68929919025957,0.8,2.1000000000000005,7.041452883795197,0.5275783087488111,0.5275783087488111,1.7244818986141597,1.2217971704064858,15.892467759686587
844,9074,9074,6.05028,16.07402214867224,10.76288181799656,0.8,2.1000000000000005,7.05014741320298,0.5292980750620067,0.5292980750620067,1.7323684509761543,1.2266465744369484,15.892486541328196
845,1856,1856,6.05028,16.178046641523284,11.079779059005023,0.8,0.5000000000000001,7.100165628678756,0.5391950665711913,0.5391950665711913,2.872626299657658,1.7335056889358489,15.892490768186692
846,7246,7246,6.05028,16.12630262880246,10.936592876297963,0.8,1.7000000000000004,7.075289215994445,0.5342720908313399,0.5342720908313399,2.232269223917091,1.4756224720642974,15.89259343993164
847,9094,9094,6.05028,16.055088324296925,10.685509496021297,0.8,2.1000000000000005,7.041040239013245,0.5274966925812961,0.5274966925812961,1.7241074731461872,1.221566788941696,15.892630131207152
848,9073,9073,6.05028,16.07506790867365,10.766838719270138,0.8,2.1000000000000005,7.050650395279341,0.5293975696864615,0.5293975696864615,1.7328245343821256,1.2269268350666005,15.892652216083524
849,9095,9095,6.05028,16.05423974689716,10.68172800559812,0.8,2.1000000000000005,7.040632049981458,0.5274159581015077,0.5274159581015077,1.72373707936123,1.2213388748277425,15.892808710236638
850,9072,9072,6.05028,16.07612319683182,10.770804141112974,0.8,2.1000000000000005,7.05115795708967,0.5294979708290259,0.5294979708290259,1.7332847531195137,1.2272096166031452,15.892834496277514
